question_id,latent0,latent1,latent2,latent3,latent4
70,0.47911959886550903,0.8459200263023376,0.9993391633033752,0.24433016777038574,0.026757918298244476
71,0.2346920669078827,0.3290508985519409,0.567810595035553,0.0008843842661008239,0.9943133592605591
72,0.2213115245103836,0.15825331211090088,0.0008451580069959164,0.14339038729667664,0.6057665348052979
73,0.5549749135971069,0.22475236654281616,7.898084732005373e-05,0.9994103908538818,0.5782710313796997
74,0.5282063484191895,0.005115301348268986,5.6770451919874176e-05,0.9997562766075134,0.5463512539863586
75,0.5282063484191895,0.005115301348268986,5.6770451919874176e-05,0.9997562766075134,0.5463512539863586
76,0.7730064392089844,0.5014521479606628,0.9887829422950745,0.0038403889629989862,0.9971950054168701
77,0.03689897432923317,0.0002182193857152015,0.4742261469364166,0.2880375385284424,0.9947728514671326
78,0.717145562171936,0.9991807341575623,0.5811679363250732,0.0002616037963889539,0.2713776230812073
79,0.8594751358032227,0.9987758994102478,0.16695646941661835,0.00010781726450659335,0.7000336050987244
80,0.9999274015426636,0.5181297063827515,0.3803027272224426,0.7464571595191956,0.003170067211613059
81,0.0002101486170431599,0.7023139595985413,0.5985731482505798,0.22614489495754242,0.035660210996866226
82,0.7879581451416016,0.9924478530883789,0.14989933371543884,0.9994131326675415,0.13422587513923645
83,0.950866162776947,0.9975531697273254,0.9982194304466248,0.4752560257911682,0.17024414241313934
84,0.6632629036903381,0.6341546773910522,0.10382740199565887,0.2378147542476654,0.0016357236308977008
85,0.8130548596382141,0.42529746890068054,0.9983376264572144,0.28186172246932983,0.18110325932502747
86,0.9998977184295654,0.2487657517194748,0.29248756170272827,0.21304331719875336,0.39034080505371094
87,0.43487411737442017,0.9953558444976807,0.004714492708444595,0.2629988193511963,0.7296531796455383
88,0.6387261152267456,0.5770130157470703,0.008223654702305794,0.9994350075721741,0.08401060849428177
89,0.9976226687431335,0.00020594691159203649,0.9067941904067993,0.5078338980674744,0.9980454444885254
90,0.12416474521160126,0.017046842724084854,0.5222123265266418,0.9991880059242249,0.9990056157112122
91,0.000644599087536335,0.9996752738952637,0.9994789958000183,0.6959159970283508,0.3072591722011566
92,0.005421541165560484,0.32354775071144104,1.5122267541300971e-05,0.19703680276870728,0.6772482395172119
93,0.3119484484195709,0.19344757497310638,0.17343668639659882,0.9994074106216431,0.06823164224624634
94,0.9999415874481201,0.9969301819801331,0.16239699721336365,0.26972696185112,0.998214840888977
95,0.9999253749847412,0.359689325094223,0.07697232067584991,0.7603852152824402,0.3202762007713318
96,0.547677218914032,0.02533343806862831,0.301109254360199,0.0014157601399347186,0.4574463367462158
97,0.9968752861022949,0.14768272638320923,0.9939489364624023,0.99985671043396,0.8228725790977478
98,0.9999309778213501,0.24407602846622467,0.4054155945777893,0.9999819993972778,0.003378479043021798
99,0.9999253749847412,0.359689325094223,0.07697232067584991,0.7603852152824402,0.3202762007713318
100,0.10696735978126526,0.0014024295378476381,0.625618577003479,0.31819677352905273,0.36980223655700684
101,0.0005987149779684842,0.5331773161888123,0.9992384910583496,0.32328295707702637,0.9986639022827148
102,0.8227382302284241,0.374118447303772,0.9968417882919312,0.998690664768219,0.11259718984365463
103,0.004100569989532232,0.00016004937060642987,0.4473075866699219,0.2414599359035492,0.43692973256111145
104,0.05681755393743515,0.50011146068573,7.163619011407718e-05,0.33933624625205994,0.291812002658844
105,0.6478002071380615,0.37800681591033936,0.0001256799150723964,0.9993091821670532,0.9975073933601379
106,0.6515932679176331,0.33437591791152954,0.43028777837753296,0.0016277218237519264,0.030659671872854233
107,0.9998977184295654,0.2487657517194748,0.29248756170272827,0.21304331719875336,0.39034080505371094
108,0.9998977184295654,0.2487657517194748,0.29248756170272827,0.21304331719875336,0.39034080505371094
109,0.8372534513473511,0.2886281907558441,0.552861750125885,0.4522930085659027,0.3474805951118469
110,0.6662534475326538,0.9962829947471619,0.5823649764060974,0.9997273087501526,0.00020781095372512937
111,0.4417317509651184,0.9168145060539246,0.9994671940803528,0.2665461301803589,0.02711823396384716
112,0.30631235241889954,0.6913517713546753,0.08264147490262985,0.04406085982918739,0.8204583525657654
113,0.0009022717131301761,0.3716641962528229,0.9993329644203186,0.7345954179763794,0.4035073518753052
114,0.5331979393959045,0.44396597146987915,0.0008921542903408408,0.0026583424769341946,0.3177340030670166
115,0.39829498529434204,0.2538314163684845,0.7199641466140747,0.001644625561311841,0.12332335114479065
116,0.24623720347881317,0.1614246517419815,0.7913286089897156,0.9946233034133911,0.9965667724609375
117,0.11636108160018921,0.6270274519920349,0.5646651387214661,0.9995496869087219,0.0001560686359880492
118,0.7748298645019531,0.9987377524375916,0.5458621978759766,0.00022394144616555423,0.998958945274353
119,0.9307133555412292,0.8643221855163574,0.26434892416000366,0.0001730207004584372,0.6129369139671326
120,0.40097373723983765,0.0021486261393874884,0.6709718704223633,0.5189850330352783,0.001102121197618544
121,0.9999274015426636,0.5181297063827515,0.3803027272224426,0.7464571595191956,0.003170067211613059
122,0.9099152684211731,0.9987339377403259,0.012428888119757175,0.6187543272972107,0.9980227947235107
123,0.21746887266635895,0.0001728684874251485,0.515612006187439,0.2492390275001526,0.9451168775558472
124,0.5279141068458557,0.4350317716598511,0.0007859935867600143,0.001572079723700881,0.3265748620033264
125,0.9829903841018677,0.5290762186050415,0.9982261061668396,0.5731862187385559,0.046966370195150375
126,0.8582958579063416,0.05746203660964966,0.6889404654502869,0.9999271631240845,0.2833261489868164
127,0.5505062937736511,0.33500349521636963,0.9996984004974365,0.36862966418266296,0.0016112100565806031
128,0.16733627021312714,0.9999698400497437,0.7494626641273499,0.0005682917544618249,0.6771551966667175
129,0.9996011853218079,0.6781260967254639,0.20196227729320526,0.5107412934303284,0.20381511747837067
130,0.30631235241889954,0.6913517713546753,0.08264147490262985,0.04406085982918739,0.8204583525657654
131,0.9996218681335449,0.673945426940918,0.18254326283931732,0.46651533246040344,0.18603380024433136
132,0.0028454617131501436,0.9363998770713806,0.4895634949207306,0.24239303171634674,0.8525515794754028
133,0.00024047611805144697,0.9960972666740417,0.9076006412506104,0.9994082450866699,0.9972754120826721
134,0.0030566323548555374,0.15267117321491241,0.9991989731788635,0.6651804447174072,0.37328049540519714
135,0.6343638896942139,0.09379976987838745,0.8122040033340454,0.0026394815649837255,0.6938222646713257
136,0.6494451761245728,0.9891300201416016,0.4590616524219513,0.27529391646385193,3.425669638090767e-05
137,0.000644599087536335,0.9996752738952637,0.9994789958000183,0.6959159970283508,0.3072591722011566
138,0.034417957067489624,0.5320397615432739,0.3639104664325714,0.9998257756233215,0.0002584478643257171
139,0.00043248344445601106,0.23117972910404205,0.5592613816261292,0.47090840339660645,0.0030288947746157646
140,0.3853203058242798,0.6924460530281067,0.5463373064994812,0.9995682835578918,0.00030872251954860985
141,0.9998977184295654,0.2487657517194748,0.29248756170272827,0.21304331719875336,0.39034080505371094
142,0.8227382302284241,0.374118447303772,0.9968417882919312,0.998690664768219,0.11259718984365463
143,0.4197673499584198,0.11491040885448456,0.43730470538139343,0.15111085772514343,0.003004539990797639
144,0.9279727339744568,0.9969542026519775,0.998772919178009,0.50516676902771,0.9993171691894531
145,0.0005987149779684842,0.5331773161888123,0.9992384910583496,0.32328295707702637,0.9986639022827148
146,0.9307133555412292,0.8643221855163574,0.26434892416000366,0.0001730207004584372,0.6129369139671326
147,0.2385813444852829,0.999555766582489,2.2501346393255517e-05,0.9994933605194092,0.6100667119026184
148,0.5331979393959045,0.44396597146987915,0.0008921542903408408,0.0026583424769341946,0.3177340030670166
149,0.12416474521160126,0.017046842724084854,0.5222123265266418,0.9991880059242249,0.9990056157112122
150,0.6387261152267456,0.5770130157470703,0.008223654702305794,0.9994350075721741,0.08401060849428177
151,0.7355071306228638,0.9827342629432678,0.9942809343338013,0.3680271506309509,0.9976872205734253
152,0.47911959886550903,0.8459200263023376,0.9993391633033752,0.24433016777038574,0.026757918298244476
153,0.9999253749847412,0.359689325094223,0.07697232067584991,0.7603852152824402,0.3202762007713318
154,0.47911959886550903,0.8459200263023376,0.9993391633033752,0.24433016777038574,0.026757918298244476
155,0.6278901696205139,0.4169817864894867,2.382497041253373e-05,0.14853696525096893,0.991107165813446
156,0.40022265911102295,0.9994039535522461,0.0001693153171800077,0.7855920791625977,0.431022047996521
157,0.6504281163215637,0.074805349111557,0.0424569696187973,0.2973678410053253,0.18714021146297455
158,0.18043367564678192,0.8796465992927551,0.015274283476173878,0.6537944674491882,0.8174517154693604
159,0.0005343224620446563,0.8094406127929688,0.9996222257614136,0.23764796555042267,0.32144296169281006
160,0.9307133555412292,0.8643221855163574,0.26434892416000366,0.0001730207004584372,0.6129369139671326
161,0.9307133555412292,0.8643221855163574,0.26434892416000366,0.0001730207004584372,0.6129369139671326
162,0.9962755441665649,0.0001580258394824341,0.38776078820228577,0.7165199518203735,0.9500371813774109
163,0.12416474521160126,0.017046842724084854,0.5222123265266418,0.9991880059242249,0.9990056157112122
164,0.9979191422462463,0.996493399143219,0.9970940351486206,0.6692103147506714,0.9977235198020935
165,0.39815664291381836,0.8624958395957947,0.9555609822273254,0.9997864365577698,0.0001736653211992234
166,0.2776878774166107,0.9985131621360779,0.5626904964447021,0.9996471405029297,0.00011724031355697662
167,0.0005343224620446563,0.8094406127929688,0.9996222257614136,0.23764796555042267,0.32144296169281006
168,0.0008546961471438408,0.9996048808097839,0.6980779767036438,0.34156298637390137,0.9991579055786133
169,0.039155781269073486,0.1350790113210678,3.066380668315105e-05,0.6446253061294556,0.7180902361869812
170,0.9999253749847412,0.359689325094223,0.07697232067584991,0.7603852152824402,0.3202762007713318
171,0.9962755441665649,0.0001580258394824341,0.38776078820228577,0.7165199518203735,0.9500371813774109
172,0.7103180289268494,0.1376955211162567,0.2591785192489624,0.001639527385123074,0.6194222569465637
173,0.0002101486170431599,0.7023139595985413,0.5985731482505798,0.22614489495754242,0.035660210996866226
174,0.9611868262290955,0.9984558820724487,0.0020021400414407253,0.9989213943481445,0.7517653703689575
175,0.2511066198348999,0.27503299713134766,0.07623385637998581,0.43038463592529297,0.001108346856199205
176,0.6278901696205139,0.4169817864894867,2.382497041253373e-05,0.14853696525096893,0.991107165813446
177,0.0028244575951248407,0.0005686241202056408,0.5822148323059082,0.851614236831665,0.30053266882896423
178,0.7730064392089844,0.5014521479606628,0.9887829422950745,0.0038403889629989862,0.9971950054168701
179,0.0552351213991642,0.29562291502952576,0.08756597340106964,0.9167214632034302,0.7626999020576477
180,0.9995784163475037,0.5868659019470215,0.20439177751541138,0.4208056628704071,0.19203339517116547
181,0.0018894001841545105,0.035621508955955505,0.865717351436615,0.5778234601020813,0.8005917072296143
182,0.039155781269073486,0.1350790113210678,3.066380668315105e-05,0.6446253061294556,0.7180902361869812
183,0.8227382302284241,0.374118447303772,0.9968417882919312,0.998690664768219,0.11259718984365463
184,0.8004485368728638,0.00042775904876179993,0.41832834482192993,0.25676968693733215,0.988538920879364
185,0.0014259014278650284,0.32401272654533386,0.8624840378761292,0.03819221258163452,0.5522933006286621
186,0.00024047611805144697,0.9960972666740417,0.9076006412506104,0.9994082450866699,0.9972754120826721
187,0.00024047611805144697,0.9960972666740417,0.9076006412506104,0.9994082450866699,0.9972754120826721
188,0.0030566323548555374,0.15267117321491241,0.9991989731788635,0.6651804447174072,0.37328049540519714
189,0.9997225403785706,0.7521312832832336,0.3154725134372711,0.19593359529972076,0.16114288568496704
190,0.999728262424469,2.5591612939024344e-05,0.6188083291053772,0.7509961724281311,0.9980042576789856
191,0.6494451761245728,0.9891300201416016,0.4590616524219513,0.27529391646385193,3.425669638090767e-05
192,0.00024047611805144697,0.9960972666740417,0.9076006412506104,0.9994082450866699,0.9972754120826721
193,0.999707043170929,0.9340521097183228,0.048235706984996796,0.5540961027145386,0.24612995982170105
194,0.0011291105765849352,0.9958688020706177,0.3506535291671753,0.9991505146026611,0.30306071043014526
195,0.6343638896942139,0.09379976987838745,0.8122040033340454,0.0026394815649837255,0.6938222646713257
196,0.6387261152267456,0.5770130157470703,0.008223654702305794,0.9994350075721741,0.08401060849428177
197,0.5282063484191895,0.005115301348268986,5.6770451919874176e-05,0.9997562766075134,0.5463512539863586
198,0.9999253749847412,0.359689325094223,0.07697232067584991,0.7603852152824402,0.3202762007713318
199,0.2346920669078827,0.3290508985519409,0.567810595035553,0.0008843842661008239,0.9943133592605591
200,0.9999274015426636,0.5181297063827515,0.3803027272224426,0.7464571595191956,0.003170067211613059
201,0.6515932679176331,0.33437591791152954,0.43028777837753296,0.0016277218237519264,0.030659671872854233
202,0.9998977184295654,0.2487657517194748,0.29248756170272827,0.21304331719875336,0.39034080505371094
203,0.9307133555412292,0.8643221855163574,0.26434892416000366,0.0001730207004584372,0.6129369139671326
204,0.4197673499584198,0.11491040885448456,0.43730470538139343,0.15111085772514343,0.003004539990797639
205,0.8033589124679565,0.0008567729382775724,0.7565584182739258,0.21674278378486633,0.24610115587711334
206,0.9999274015426636,0.5181297063827515,0.3803027272224426,0.7464571595191956,0.003170067211613059
207,0.0005795512115582824,0.44336867332458496,0.33766210079193115,0.0008982272702269256,0.37275195121765137
208,0.05681755393743515,0.50011146068573,7.163619011407718e-05,0.33933624625205994,0.291812002658844
209,0.9829903841018677,0.5290762186050415,0.9982261061668396,0.5731862187385559,0.046966370195150375
210,0.05681755393743515,0.50011146068573,7.163619011407718e-05,0.33933624625205994,0.291812002658844
211,0.0011916884686797857,0.9644628167152405,0.8504113554954529,0.9916014075279236,0.7155839204788208
212,0.0030566323548555374,0.15267117321491241,0.9991989731788635,0.6651804447174072,0.37328049540519714
213,0.0011291105765849352,0.9958688020706177,0.3506535291671753,0.9991505146026611,0.30306071043014526
214,0.8865547180175781,0.5633832216262817,0.8570629358291626,0.18615493178367615,0.03095148131251335
215,0.003425226081162691,0.39487746357917786,0.8216424584388733,0.08083561062812805,0.5803200602531433
216,0.3419637680053711,0.0009901446755975485,0.054978229105472565,0.6157098412513733,0.9989948868751526
217,0.0012784474529325962,0.41565749049186707,0.14946091175079346,0.7587031126022339,0.0965372622013092
218,0.23459655046463013,0.22752898931503296,0.12315301597118378,0.28835514187812805,0.0007912178407423198
219,0.18137900531291962,0.22991453111171722,0.5951595306396484,0.19529567658901215,0.9874073266983032
220,0.7748298645019531,0.9987377524375916,0.5458621978759766,0.00022394144616555423,0.998958945274353
221,0.1700022667646408,0.0007687872857786715,0.8675214648246765,0.2968812882900238,0.368623286485672
222,0.24975056946277618,0.8066990971565247,0.9942623376846313,0.0006296208593994379,0.49357935786247253
223,0.6278901696205139,0.4169817864894867,2.382497041253373e-05,0.14853696525096893,0.991107165813446
224,0.7748298645019531,0.9987377524375916,0.5458621978759766,0.00022394144616555423,0.998958945274353
225,0.6278901696205139,0.4169817864894867,2.382497041253373e-05,0.14853696525096893,0.991107165813446
226,0.9996218681335449,0.673945426940918,0.18254326283931732,0.46651533246040344,0.18603380024433136
227,0.9996726512908936,0.005012271925806999,0.41704416275024414,0.6759085655212402,0.28347763419151306
228,0.21746887266635895,0.0001728684874251485,0.515612006187439,0.2492390275001526,0.9451168775558472
229,0.3853203058242798,0.6924460530281067,0.5463373064994812,0.9995682835578918,0.00030872251954860985
230,0.999884843826294,0.323650985956192,0.2596780061721802,0.050203822553157806,0.623485267162323
231,0.0006222240044735372,0.7259472012519836,0.9997265934944153,0.5132474899291992,0.9452423453330994
232,0.9990455508232117,0.9992703795433044,0.740848183631897,0.0003421828441787511,0.6888495087623596
233,0.8582958579063416,0.05746203660964966,0.6889404654502869,0.9999271631240845,0.2833261489868164
234,0.39815664291381836,0.8624958395957947,0.9555609822273254,0.9997864365577698,0.0001736653211992234
235,0.10247068852186203,0.16436104476451874,0.0076263220980763435,0.7408899068832397,0.6373569965362549
236,0.9976226687431335,0.00020594691159203649,0.9067941904067993,0.5078338980674744,0.9980454444885254
237,0.6626901030540466,0.0012118961894884706,0.21109312772750854,0.609795868396759,0.04736408591270447
238,0.2346920669078827,0.3290508985519409,0.567810595035553,0.0008843842661008239,0.9943133592605591
239,0.8004485368728638,0.00042775904876179993,0.41832834482192993,0.25676968693733215,0.988538920879364
240,0.9997742772102356,0.9979293346405029,0.2071416676044464,0.6064448952674866,2.937554768323025e-07
241,0.3549032509326935,0.7230828404426575,0.6853929162025452,0.9996131062507629,0.000272868579486385
242,0.5340403318405151,0.19838552176952362,7.58161477278918e-05,0.999406099319458,0.5955817103385925
243,0.0006662595551460981,0.340068519115448,0.9995205402374268,0.9989952445030212,0.5379826426506042
244,0.9998977184295654,0.2487657517194748,0.29248756170272827,0.21304331719875336,0.39034080505371094
245,0.14774703979492188,0.4268965721130371,0.15333840250968933,0.997398853302002,0.17655961215496063
246,0.24975056946277618,0.8066990971565247,0.9942623376846313,0.0006296208593994379,0.49357935786247253
247,0.3376860022544861,0.5271008014678955,0.809656023979187,0.9996638298034668,0.00021669710986316204
248,3.679013025248423e-05,0.00039278509211726487,0.22172728180885315,0.999434769153595,0.5719614624977112
249,0.17484146356582642,0.4007061719894409,0.002606091322377324,0.3554801940917969,0.9944191575050354
250,0.0005987149779684842,0.5331773161888123,0.9992384910583496,0.32328295707702637,0.9986639022827148
251,0.7981482744216919,0.0005618438590317965,0.6360196471214294,0.252607524394989,0.1691201627254486
252,0.0011980930576100945,0.9750242829322815,0.8506090641021729,0.9945700764656067,0.7059613466262817
253,0.0011291105765849352,0.9958688020706177,0.3506535291671753,0.9991505146026611,0.30306071043014526
254,0.6718930006027222,0.8503347039222717,0.10235785692930222,0.2505252957344055,1.164746117865434e-05
255,0.49951428174972534,0.8122564554214478,0.12957137823104858,0.9992716908454895,0.1330282986164093
256,0.47911959886550903,0.8459200263023376,0.9993391633033752,0.24433016777038574,0.026757918298244476
257,0.16216076910495758,0.41029560565948486,0.002855849452316761,0.3683077394962311,0.9944615960121155
258,0.000644599087536335,0.9996752738952637,0.9994789958000183,0.6959159970283508,0.3072591722011566
259,0.9099152684211731,0.9987339377403259,0.012428888119757175,0.6187543272972107,0.9980227947235107
260,0.0028244575951248407,0.0005686241202056408,0.5822148323059082,0.851614236831665,0.30053266882896423
261,0.9995155334472656,0.5698308944702148,0.18033817410469055,0.2235429883003235,0.5154808759689331
262,0.5340403318405151,0.19838552176952362,7.58161477278918e-05,0.999406099319458,0.5955817103385925
263,0.6626901030540466,0.0012118961894884706,0.21109312772750854,0.609795868396759,0.04736408591270447
264,0.9611868262290955,0.9984558820724487,0.0020021400414407253,0.9989213943481445,0.7517653703689575
265,0.994834303855896,0.9976438879966736,0.9975817203521729,0.7256319522857666,0.9980200529098511
266,0.9523031711578369,0.9984623193740845,0.9426921010017395,0.573292076587677,0.9891425967216492
267,0.24975056946277618,0.8066990971565247,0.9942623376846313,0.0006296208593994379,0.49357935786247253
268,0.5505062937736511,0.33500349521636963,0.9996984004974365,0.36862966418266296,0.0016112100565806031
269,0.9523031711578369,0.9984623193740845,0.9426921010017395,0.573292076587677,0.9891425967216492
270,0.47911959886550903,0.8459200263023376,0.9993391633033752,0.24433016777038574,0.026757918298244476
271,0.005254213698208332,0.9994416832923889,0.6272002458572388,0.1494482159614563,0.646902859210968
272,0.4197673499584198,0.11491040885448456,0.43730470538139343,0.15111085772514343,0.003004539990797639
273,0.6494451761245728,0.9891300201416016,0.4590616524219513,0.27529391646385193,3.425669638090767e-05
274,0.6343638896942139,0.09379976987838745,0.8122040033340454,0.0026394815649837255,0.6938222646713257
275,0.0002101486170431599,0.7023139595985413,0.5985731482505798,0.22614489495754242,0.035660210996866226
276,0.9962755441665649,0.0001580258394824341,0.38776078820228577,0.7165199518203735,0.9500371813774109
277,0.9990455508232117,0.9992703795433044,0.740848183631897,0.0003421828441787511,0.6888495087623596
278,0.9996218681335449,0.673945426940918,0.18254326283931732,0.46651533246040344,0.18603380024433136
279,0.00043248344445601106,0.23117972910404205,0.5592613816261292,0.47090840339660645,0.0030288947746157646
280,0.0029209114145487547,0.9959035515785217,0.8593513369560242,0.3297662138938904,0.7346162796020508
281,0.47911959886550903,0.8459200263023376,0.9993391633033752,0.24433016777038574,0.026757918298244476
282,0.20050090551376343,0.16666720807552338,0.0007503068190999329,0.10590172559022903,0.6038053035736084
283,0.5282063484191895,0.005115301348268986,5.6770451919874176e-05,0.9997562766075134,0.5463512539863586
284,0.30631235241889954,0.6913517713546753,0.08264147490262985,0.04406085982918739,0.8204583525657654
285,0.0006394945667125285,0.848491370677948,0.05645758658647537,0.5794464349746704,0.7543191313743591
286,0.6387261152267456,0.5770130157470703,0.008223654702305794,0.9994350075721741,0.08401060849428177
287,0.0006394945667125285,0.848491370677948,0.05645758658647537,0.5794464349746704,0.7543191313743591
288,0.0012434307718649507,0.24096564948558807,0.5916076898574829,0.3065163493156433,0.09366524964570999
289,0.8865547180175781,0.5633832216262817,0.8570629358291626,0.18615493178367615,0.03095148131251335
290,0.6343638896942139,0.09379976987838745,0.8122040033340454,0.0026394815649837255,0.6938222646713257
291,0.9099152684211731,0.9987339377403259,0.012428888119757175,0.6187543272972107,0.9980227947235107
292,0.9829903841018677,0.5290762186050415,0.9982261061668396,0.5731862187385559,0.046966370195150375
293,0.6387261152267456,0.5770130157470703,0.008223654702305794,0.9994350075721741,0.08401060849428177
